EPOCH_1,EPOCH_2,EPOCH_3,EPOCH_4
38.75178909301758,6.9080939292907715,5.6247453689575195,5.472448348999023
37.74555015563965,6.546215534210205,5.995383262634277,5.41204833984375
35.60798199971517,6.168759981791179,6.267198880513509,4.940240065256755
35.46414232254028,5.807883858680725,6.17668879032135,4.943143248558044
35.62510032653809,5.790940189361573,6.082770252227784,5.115915012359619
35.4443883895874,6.068532943725586,5.971452871958415,5.062282721201579
34.660914284842356,6.2596555437360495,5.973282269069126,5.039950234549386
34.053439140319824,6.253505289554596,5.987141191959381,5.086721897125244
33.47908592224121,6.275143994225396,5.946958170996772,5.090579244825575
33.387497138977054,6.26113543510437,5.8538237571716305,4.960558795928955
33.42600024830211,6.21493556282737,5.809519941156561,4.845537900924683
33.33442989985148,6.21778158346812,5.86150058110555,4.836395084857941
33.09318454448994,6.242695331573486,5.828422362987812,4.765764511548555
32.934920583452495,6.237665755408151,5.710240091596331,4.785260694367545
32.88543510437012,6.2398839314778645,5.749634075164795,4.698916943868001
32.71749138832092,6.251503944396973,5.685146868228912,4.705408364534378
32.586906769696405,6.256308331209071,5.690092227038215,4.7560754663804
32.52531083424886,6.198114607069227,5.663200722800361,4.759359863069323
32.29364646108527,6.155076353173507,5.634397908260948,4.760302041706286
32.12797927856445,6.1554854154586796,5.647257733345032,4.75388195514679
31.98062542506627,6.159770534152076,5.615404378800165,4.797187509990874
31.780307336287066,6.173010370948098,5.610298070040616,4.812490073117343
31.75143457495648,6.225265088288681,5.584662810615871,4.83252709844838
31.470666646957397,6.232071280479431,5.554303546746572,4.812455793221791
31.405198364257814,6.204180583953858,5.546535797119141,4.781773834228516
31.32925503070538,6.189249478853666,5.527857285279494,4.80007973084083
31.402811403627748,6.260692101937753,5.514469040764703,4.879495726691352
31.303416320255824,6.270660196031843,5.556811520031521,4.8482093300138205
31.1736406128982,6.326026439666748,5.536930561065674,4.878983826472841
31.179713122049968,6.317095708847046,5.548406537373861,4.900057315826416
31.038842662688225,6.299497958152525,5.537968327922206,4.919174701936783
30.773975551128387,6.314205601811409,5.5403541922569275,4.876335188746452
30.62920027068167,6.29191441969438,5.548572179042932,4.906531449520227
30.481963886934167,6.2892820414374855,5.528743056689992,4.909867188509772
30.398249108450752,6.31185930797032,5.510713018689837,4.933756514957973
30.279188844892715,6.260919650395711,5.509503920873006,4.942531267801921
30.152079556439375,6.231129581863816,5.544781556000581,4.962131848206392
30.111360298959834,6.2402668250234505,5.542504938025224,4.950882146233006
30.090196169339695,6.23623539851262,5.508894798083183,4.9585885267991285
30.01696434020996,6.215712749958039,5.495380425453186,4.963317012786865
29.859597182855374,6.2013135188963355,5.492930784458068,4.9510055053524855
29.847941761925107,6.201186452593122,5.507473866144816,4.956583761033558
29.70570577577103,6.195929061534793,5.4847158942111705,4.952830858008806
29.649607094851408,6.20330146226016,5.504012248732827,4.9550299861214375
29.469984266493057,6.216521337297228,5.506655671861437,4.944782384236654
29.349795009778894,6.221047453258349,5.543127256891002,4.971213724302209
29.269699299589117,6.192269842675391,5.528137338922379,4.986339467637082
29.11356504758199,6.203076094388962,5.517903159062068,4.993383814891179
28.940537472160496,6.211506493237554,5.529035723939234,4.995541494719836
28.82743095397949,6.228512506484986,5.534073715209961,4.965411171913147
28.682663225660136,6.240813283359303,5.5282654575273105,4.946514742047179
28.512345974261944,6.231936317223769,5.502069500776438,4.952821085086236
28.3713522137336,6.198445149187772,5.508397201322159,4.946936728819361
28.250677638583714,6.19809103012085,5.506092698485763,4.929705959779245
28.17986647865989,6.191882584311745,5.486219284751199,4.921336134997281
28.079757349831716,6.185309571879251,5.481472756181445,4.921594019447054
27.871888813219574,6.175903094442267,5.485227082905016,4.927930367620368
27.79750846994334,6.160982477253881,5.48014603812119,4.907054827131074
27.679725937924143,6.164444301087977,5.482443607459634,4.917618307016664
27.580525557200115,6.190305248896281,5.474006923039754,4.912951978047689
27.50714527192663,6.20477252710061,5.472284418637635,4.91773527958354
27.41633670560775,6.193064512745027,5.452104091644287,4.944512967140444
27.283709177895197,6.199753556932722,5.468269567641001,4.960220844026596
27.132342129945755,6.198607802391052,5.471459120512009,4.979784406721592
27.05794592637282,6.214278940054086,5.45550430738009,4.97602905860314
27.034423452435117,6.201911550579649,5.454553271784927,4.972015583153927
26.900685694680284,6.176688585708391,5.441379298025103,4.964042478532933
26.834447075338925,6.170613064485438,5.427535667138941,4.956571719225715
26.711840588113535,6.1538947008658145,5.4237781469372734,4.963229137918224
26.630828039986746,6.159622873578753,5.407352794919695,4.958849491391863
26.554374990328938,6.166199099849647,5.427507904213919,4.96805090971396
26.4679172039032,6.153833985328674,5.423414826393127,4.965846002101898
26.411051841631327,6.1446830932408165,5.426372462756013,4.9552595909327675
26.33779984551507,6.151203174848814,5.427845645595241,4.959088841000119
26.221047821044923,6.146702264149984,5.405557924906413,4.960227266947428
26.12700547670063,6.144971502454657,5.409586209999888,4.952175692508095
26.080735937341466,6.137177665512283,5.426463151906992,4.947747837413441
25.998851287059296,6.136198416734353,5.428769288918911,4.955578211026314
25.951927354064168,6.145464667791052,5.414448031896277,4.948995288414292
25.888573908805846,6.146456837654114,5.420649433135987,4.938877314329147
25.79609548309703,6.169550177491741,5.430338070716387,4.9386006225774315
25.769923396226837,6.176844288663166,5.423441218166817,4.9492680910157
25.69287182911333,6.156334681683276,5.432746105883495,4.966650083840611
25.654541265396844,6.159876187642415,5.4068340091478255,4.962966947328477
25.57905632467831,6.154896938099581,5.409361247455372,4.9829959140104405
25.4746763318084,6.1695066939952765,5.4032325384228725,4.977660667064578
25.3773979318553,6.168251218466923,5.403741943425145,4.970450779487347
25.2943482615731,6.169968399134549,5.412547661499544,4.958724151958119
25.21004747540763,6.175235367892833,5.4164597773819825,4.95943808287717
25.094353410932754,6.171592129601373,5.425874839888679,4.962945604324341
25.02916234404176,6.165099730858436,5.41800498176407,4.966883297804948
24.96738596584486,6.167535030323526,5.434605761714604,4.957278443419415
24.884601951927266,6.162472632623488,5.424869181007467,4.952285705074187
24.810317881563876,6.169003694615466,5.414792322097941,4.95109979142534
24.738104017157305,6.174024576889841,5.414859046434101,4.935652005045037
24.68596785267194,6.181615695357323,5.410921983420849,4.928144226471583
24.616718007117203,6.18616005317452,5.415302456039743,4.92519449450306
24.55706383257496,6.189067412395866,5.420920427964658,4.927735216763555
24.51775451621624,6.184454383272113,5.406780014134417,4.940193046223033
24.439123487472536,6.184573926925659,5.4002558970451355,4.939599676132202
24.380832077252983,6.190793976925387,5.410719576448497,4.943361419262272
24.34891944773057,6.186491452011407,5.40293019659379,4.947805072747025
24.321803426279605,6.171013933940999,5.396507177538084,4.9433616341896425
24.23597339483408,6.180142434743734,5.404645367310597,4.9453971065007725
24.213410422915505,6.17687703541347,5.409361573628017,4.941783024015881
24.160053253173828,6.168412226550984,5.403635301679935,4.945575673625155
24.09198240476234,6.163207481954699,5.410049142124497,4.946638677721825
24.029311621630633,6.161141731120922,5.405469088642685,4.960402828675729
23.977773403902667,6.153666837499776,5.4119434684788414,4.9546060387147675
23.89666435068304,6.158478103984486,5.39746503829956,4.957974498922175
23.829650182981748,6.154891521007091,5.400975399189167,4.956970511256038
23.7881332721029,6.1512264013290405,5.4025534476552695,4.957394306148801
23.733062803217795,6.153473250633847,5.391697883605957,4.954596173446791
23.68277771431103,6.15235003672148,5.390916991652104,4.961026091324656
23.61712755120319,6.143317413330078,5.394844051029371,4.962626565021018
23.53328281435473,6.158433877188584,5.389027131014857,4.96689617222753
23.451129424266327,6.160774006802812,5.390987477750859,4.964362205603184
23.379508996413925,6.1550115892442605,5.3840535212371305,4.95397196381779
23.318713444621622,6.1412131606029865,5.384963304054837,4.954634522189613
23.272512793540955,6.140831323464711,5.386675683657328,4.946165597438812
23.20178945399513,6.142096495825397,5.381396498561891,4.951965276860008
23.148944518605216,6.1465302998902365,5.384461825011207,4.957527743011225
23.078728482006042,6.158659407762977,5.385629231367654,4.961493682085983
23.023334087864047,6.1547293163114976,5.38532829284668,4.951789705984054
22.954741798400878,6.145341121673584,5.39740425491333,4.955768600463867
22.91025481905256,6.143369402204241,5.400509062267485,4.955129033043271
22.844712707940047,6.137972993174876,5.393007049410362,4.949880787706751
22.765393562614918,6.136039387434721,5.396836154162884,4.9456438831985
22.706792934920436,6.1320813829584635,5.399571559225866,4.939719425615414
22.643529833280123,6.127881156481229,5.402717733383179,4.931654181847206
22.57909054792564,6.122270678745881,5.397280689414221,4.932626964481733
22.52199480750344,6.111266165068655,5.397517789493907,4.92774564930887
22.460067082168464,6.112761135388138,5.395624687797145,4.934225412239706
22.411634181862446,6.118566986340196,5.396273933239837,4.931746525550956
22.347949833340117,6.110248540948938,5.385674563160649,4.943224260542128
22.30158251173356,6.107913269716151,5.387440781382954,4.939685912693248
22.2618835407452,6.110633272324165,5.386228838106142,4.94118294750687
22.193818341130797,6.103610519049824,5.393654648808465,4.942731332087862
22.145523572139602,6.108914069992175,5.394222621437457,4.9385118518801905
22.084607778276716,6.110474981580462,5.39212018932615,4.938371287073408
22.030486397709407,6.10132253254559,5.386611277330006,4.93465004237831
21.982809698077993,6.107886415132334,5.387649010604536,4.945199351915171
21.93194700787951,6.11498636965985,5.376817033007429,4.948271401278623
21.88933953311708,6.108859638373057,5.382109108898375,4.942683163616392
21.83602910535089,6.1118877838397845,5.3952758690406535,4.93694053518361
21.78296136856079,6.113489137936945,5.393165385886414,4.937007998766965
21.732825415475027,6.111505161337301,5.396129883876463,4.936763818572167
21.68446869463534,6.10007939467559,5.396473584948359,4.941907689378068
21.638814324500576,6.1094566127597885,5.392042742479568,4.934389508010557
21.574199810028077,6.109831813176473,5.380735640525818,4.9248313156763714
21.533077903141248,6.114151964124465,5.383280300936162,4.9247877913595035
21.47541374281833,6.117611969772138,5.39101201452707,4.932837534891932
21.429684526780072,6.127125796149759,5.394003430223154,4.93045743462307
21.381263181760712,6.122788503572538,5.391265269997832,4.922303839163347
21.328427007121423,6.1236126284445485,5.398615407943725,4.913360923336398
21.289928595225017,6.128849136523711,5.396109759807587,4.907195260891547
21.24605857338875,6.128295776950326,5.395645793076533,4.913109540939331
21.190698756447322,6.124743123597737,5.392690080630628,4.915045766890803
21.143776935601384,6.126393702045177,5.389522374051172,4.906985702754566
21.105788856744766,6.12282384634018,5.389171721041203,4.904211437702179
21.060062171509546,6.1202271976826355,5.380983072778453,4.900603552042328
21.01933083122159,6.12423496776157,5.379839218693015,4.8985417978263195
20.98558914442004,6.122720899757432,5.380594904437387,4.896860956414345
20.942252694106685,6.118973141763268,5.381804226375207,4.889261373659459
20.888747614080255,6.117777939998742,5.37749900673375,4.895812560572769
20.84126944139779,6.123524125800075,5.376321052930441,4.90590838639133
20.79858161446577,6.121751462628028,5.375405021770272,4.901230572226519
20.758050447418576,6.118043462435405,5.3668730443432215,4.899406245776585
20.714945020054923,6.113345259040065,5.358403633332111,4.903608138744648
20.668099308013915,6.118409900104298,5.359386316467734,4.9030688706566306
20.624065694753188,6.1172344754313865,5.355641636932106,4.899757686414216
20.572220342103826,6.114625162856523,5.351179354412611,4.903236092523087
20.535299560238172,6.109599344992224,5.348240029605138,4.8973636268880325
20.484160373950825,6.107136978500191,5.348811189333598,4.897467295328776
20.442675051007953,6.111217498779297,5.349505286897932,4.8922033173697335
20.39985146305778,6.110503608530218,5.347001675855029,4.892375173893842
20.352027779918608,6.107462284928661,5.347989829920106,4.887214912533087
20.29892860369736,6.113061342346534,5.345087642080329,4.89103133356973
20.279590798489874,6.121946851634447,5.340376005492397,4.8918764511300195
20.23733574019538,6.119977320565118,5.3412580768267315,4.899039839373694
20.198619326175248,6.1224796758830875,5.337593172136591,4.899368764287201
20.157670167776253,6.127561873132056,5.332228211256174,4.904050230979919
20.111280972840355,6.141878930597358,5.326775137843981,4.907139623099989
20.06974056492681,6.138553002606267,5.326953479777211,4.903563956851545
20.04200930208773,6.1445555248776,5.327551997674478,4.9022869509619635
20.010458407863492,6.147221544737457,5.322445040108056,4.907200183919681
19.975297422970044,6.140623148749857,5.323504459411702,4.908381565369386
19.941234842259835,6.144419127322258,5.322185225943302,4.9098449805949596
19.893492784449663,6.13830546979551,5.320445783554562,4.910043407369543
19.856320305874473,6.142411405161807,5.315602705353185,4.908215827690928
19.83338523784857,6.143217131729525,5.316232295560587,4.911639084990736
19.802599827448528,6.145387329161167,5.323499268541734,4.920861215641101
19.765997352995402,6.137503962442665,5.32863568147847,4.921728360220558
19.732858117093745,6.145222194416007,5.324347765175338,4.919177447397685
19.68769879952455,6.1435212624378694,5.323803521425296,4.922256282659677
19.659959335716405,6.144974246317027,5.324231757193195,4.922897872876148
19.632610185497303,6.143225352776232,5.319606143205904,4.92343315739317
19.587402907284822,6.133261579455751,5.318378387075482,4.926899737781948
19.556244188816702,6.126058875615873,5.31387281537655,4.929031699147057
19.513835577964784,6.127123057842255,5.313745959997177,4.9252664864063265
19.485441763009597,6.135715100302625,5.312052386317087,4.930018765416311
19.459285188429426,6.135264037859322,5.3066471130541055,4.928902454895549
19.431395140774733,6.141962880571487,5.303329783707417,4.928700356647886
19.388288998136332,6.145107851308935,5.310675982166739,4.9248474988282895
19.35594371702613,6.143108558654785,5.309247976396142,4.926563827002921
19.319971255885743,6.1499485668626805,5.310316605475342,4.920882603497181
19.29658688439263,6.148055869024157,5.307696594708208,4.925142376895112
19.265846146987034,6.15101755123872,5.310759820617163,4.926175494606678
19.23013323459899,6.156010260422264,5.310771637556085,4.925411554044514
19.208570244198754,6.152643430800665,5.308604881876991,4.916145790190924
19.18088262567023,6.152599698559368,5.310228875463043,4.913484087487532
19.14155902952518,6.1642243974613695,5.310870700287369,4.916861003299929
19.103450551279273,6.160122305014883,5.304221950226546,4.913259660693961
19.075820080587796,6.161151674306281,5.309979797523712,4.910082665559288
19.03756976903871,6.16192258790482,5.309748802628628,4.912267197010129
19.007636383727746,6.159543858634101,5.308395074473487,4.91204567971053
18.98099871165192,6.1563209740247595,5.309573808573358,4.9119470196385535
18.950184445862376,6.153069229300963,5.303852061612891,4.908945562642649
18.920196977380204,6.155107903153929,5.301405185978163,4.904099083382245
18.891992803053423,6.155978207154708,5.293224129893563,4.905081488869407
18.86173102434944,6.161061224354878,5.291577327305375,4.909126132861521
18.829733470538716,6.162291728698455,5.292835971256634,4.910068340129681
18.805133332051504,6.159091549603929,5.290870171491341,4.909611819570909
18.778201588562556,6.155162000230381,5.290679898645196,4.909475235002382
18.746859385172527,6.152486896514892,5.288882364696927,4.906993062761095
18.725946071928583,6.152929230073912,5.284516076071072,4.9078455013511455
18.700757694664507,6.148399724834291,5.277392158424276,4.9046869845117245
18.674434724606964,6.15318234761556,5.277087063120122,4.902846238069367
18.648561152828833,6.157474551138399,5.27742458118622,4.906681847884665
18.618908732870352,6.1600962908371635,5.274293951366259,4.906019345573757
18.589659558746206,6.157074366813098,5.272465181557131,4.900757952685996
18.5635576946982,6.159207415991816,5.271675617530428,4.901791190278941
18.534821985105587,6.159944585464543,5.2685992236812735,4.900327179053311
18.498219253670456,6.159686977027828,5.266436888621404,4.897645208570692
18.46825119180882,6.163917563823944,5.263135964819726,4.89858452817227
18.445291119106745,6.163797709901454,5.262080631013644,4.89438018859443
18.428820537615426,6.163081666085287,5.265987671880279,4.8910468409333046
18.39878474163408,6.162315923626683,5.263119377008005,4.8907544783183505
18.37360726440302,6.157918499104648,5.259545948714891,4.885238168628645
18.341807870070138,6.159787658850352,5.258775812387467,4.88623338341713
18.321526745048303,6.159889709900029,5.25921682302388,4.881990985751647
18.29597508611758,6.1647893850468405,5.256911102405264,4.881852856352309
18.270398724716877,6.167437286533937,5.253583270335884,4.883286208282282
18.246875821566974,6.16094844067683,5.2527510787619915,4.88267670205382
18.21467251680335,6.15788658881674,5.253795137210768,4.880906468021626
18.18434556712949,6.160360545646854,5.252943798778503,4.881212851865505
18.16094173786611,6.1604981943663315,5.252968278491062,4.877291664903463
18.13386930573371,6.159094072157337,5.251198762847531,4.875630956503652
18.114311122511285,6.158370655703258,5.246802713018823,4.873929367486731
18.09156506729126,6.1627862148284915,5.245112909317017,4.870467133522034
18.07318188564711,6.166329560526814,5.2407478488299,4.874386630685206
18.0532926377796,6.163521781800285,5.239618954204378,4.875114721911294
18.024571324525613,6.161480997862081,5.23736244322283,4.871480153012182
18.00052339073241,6.157957140854963,5.238235329079815,4.873979835998355
17.97971387750962,6.162852034849279,5.240375520668778,4.875488061530917
17.955103632062674,6.167340459302068,5.238850248977542,4.874214307405055
17.92952510818897,6.163476843778262,5.245134073472673,4.87314648479803
17.91195681668067,6.166753944500472,5.246708221213762,4.874273149542106
17.887444790726004,6.165183304819822,5.2442611119922065,4.875385289026504
17.86500185086177,6.169371502216046,5.247666313098027,4.871186620455521
17.847939187996232,6.172464832948999,5.244018746518541,4.870880495086027
17.826189685413855,6.168282379630868,5.243082867323897,4.870158937141185
17.800423701906386,6.1661895545263254,5.247131144592517,4.866942689445989
17.786960981108926,6.165789418148272,5.246568123499553,4.867379348386418
17.75958435490446,6.171289076895084,5.245880467036985,4.872296753469503
17.742322394722386,6.169157976494696,5.244026126718163,4.869941122549817
17.717692893096125,6.168772668874219,5.2481737976217095,4.866047532370921
17.69645035088952,6.172301329783539,5.248945447935987,4.863419662660627
17.671441485890668,6.1718597872992875,5.246486302202076,4.8642634264155395
17.64679143693712,6.167170960814865,5.248008092244466,4.864520343144735
17.619993463213593,6.167658702033912,5.24772684512543,4.860567186151483
