EPOCH_1,EPOCH_2
38.75178909301758,6.9080939292907715
37.74555015563965,6.546215534210205
35.60798199971517,6.168759981791179
35.46414232254028,5.807883858680725
35.62510032653809,5.790940189361573
35.4443883895874,6.068532943725586
34.660914284842356,6.2596555437360495
34.053439140319824,6.253505289554596
33.47908592224121,6.275143994225396
33.387497138977054,6.26113543510437
33.42600024830211,6.21493556282737
33.33442989985148,6.21778158346812
33.09318454448994,6.242695331573486
32.934920583452495,6.237665755408151
32.88543510437012,6.2398839314778645
32.71749138832092,6.251503944396973
32.586906769696405,6.256308331209071
32.52531083424886,6.198114607069227
32.29364646108527,6.155076353173507
32.12797927856445,6.1554854154586796
31.98062542506627,6.159770534152076
31.780307336287066,6.173010370948098
31.75143457495648,6.225265088288681
31.470666646957397,6.232071280479431
31.405198364257814,6.204180583953858
31.32925503070538,6.189249478853666
31.402811403627748,6.260692101937753
31.303416320255824,6.270660196031843
31.1736406128982,6.326026439666748
31.179713122049968,6.317095708847046
31.038842662688225,6.299497958152525
30.773975551128387,6.314205601811409
30.62920027068167,6.29191441969438
30.481963886934167,6.2892820414374855
30.398249108450752,6.31185930797032
30.279188844892715,6.260919650395711
30.152079556439375,6.231129581863816
30.111360298959834,6.2402668250234505
30.090196169339695,6.23623539851262
30.01696434020996,6.215712749958039
29.859597182855374,6.2013135188963355
29.847941761925107,6.201186452593122
29.70570577577103,6.195929061534793
29.649607094851408,6.20330146226016
29.469984266493057,6.216521337297228
29.349795009778894,6.221047453258349
29.269699299589117,6.192269842675391
29.11356504758199,6.203076094388962
28.940537472160496,6.211506493237554
28.82743095397949,6.228512506484986
28.682663225660136,6.240813283359303
28.512345974261944,6.231936317223769
28.3713522137336,6.198445149187772
28.250677638583714,6.19809103012085
28.17986647865989,6.191882584311745
28.079757349831716,6.185309571879251
27.871888813219574,6.175903094442267
27.79750846994334,6.160982477253881
27.679725937924143,6.164444301087977
27.580525557200115,6.190305248896281
27.50714527192663,6.20477252710061
27.41633670560775,6.193064512745027
27.283709177895197,6.199753556932722
27.132342129945755,6.198607802391052
27.05794592637282,6.214278940054086
27.034423452435117,6.201911550579649
26.900685694680284,6.176688585708391
26.834447075338925,6.170613064485438
26.711840588113535,6.1538947008658145
26.630828039986746,6.159622873578753
26.554374990328938,6.166199099849647
26.4679172039032,6.153833985328674
26.411051841631327,6.1446830932408165
26.33779984551507,6.151203174848814
26.221047821044923,6.146702264149984
26.12700547670063,6.144971502454657
26.080735937341466,6.137177665512283
25.998851287059296,6.136198416734353
25.951927354064168,6.145464667791052
25.888573908805846,6.146456837654114
25.79609548309703,6.169550177491741
25.769923396226837,6.176844288663166
25.69287182911333,6.156334681683276
25.654541265396844,6.159876187642415
25.57905632467831,6.154896938099581
25.4746763318084,6.1695066939952765
25.3773979318553,6.168251218466923
25.2943482615731,6.169968399134549
25.21004747540763,6.175235367892833
25.094353410932754,6.171592129601373
25.02916234404176,6.165099730858436
24.96738596584486,6.167535030323526
24.884601951927266,6.162472632623488
24.810317881563876,6.169003694615466
24.738104017157305,6.174024576889841
24.68596785267194,6.181615695357323
24.616718007117203,6.18616005317452
24.55706383257496,6.189067412395866
24.51775451621624,6.184454383272113
24.439123487472536,6.184573926925659
24.380832077252983,6.190793976925387
24.34891944773057,6.186491452011407
24.321803426279605,6.171013933940999
24.23597339483408,6.180142434743734
24.213410422915505,6.17687703541347
24.160053253173828,6.168412226550984
24.09198240476234,6.163207481954699
24.029311621630633,6.161141731120922
23.977773403902667,6.153666837499776
23.89666435068304,6.158478103984486
23.829650182981748,6.154891521007091
23.7881332721029,6.1512264013290405
23.733062803217795,6.153473250633847
23.68277771431103,6.15235003672148
23.61712755120319,6.143317413330078
23.53328281435473,6.158433877188584
23.451129424266327,6.160774006802812
23.379508996413925,6.1550115892442605
23.318713444621622,6.1412131606029865
23.272512793540955,6.140831323464711
23.20178945399513,6.142096495825397
23.148944518605216,6.1465302998902365
23.078728482006042,6.158659407762977
23.023334087864047,6.1547293163114976
22.954741798400878,6.145341121673584
22.91025481905256,6.143369402204241
22.844712707940047,6.137972993174876
22.765393562614918,6.136039387434721
22.706792934920436,6.1320813829584635
22.643529833280123,6.127881156481229
22.57909054792564,6.122270678745881
22.52199480750344,6.111266165068655
22.460067082168464,6.112761135388138
22.411634181862446,6.118566986340196
22.347949833340117,6.110248540948938
22.30158251173356,6.107913269716151
22.2618835407452,6.110633272324165
22.193818341130797,6.103610519049824
22.145523572139602,6.108914069992175
22.084607778276716,6.110474981580462
22.030486397709407,6.10132253254559
21.982809698077993,6.107886415132334
21.93194700787951,6.11498636965985
21.88933953311708,6.108859638373057
21.83602910535089,6.1118877838397845
21.78296136856079,6.113489137936945
21.732825415475027,6.111505161337301
21.68446869463534,6.10007939467559
21.638814324500576,6.1094566127597885
21.574199810028077,6.109831813176473
21.533077903141248,6.114151964124465
21.47541374281833,6.117611969772138
21.429684526780072,6.127125796149759
21.381263181760712,6.122788503572538
21.328427007121423,6.1236126284445485
21.289928595225017,6.128849136523711
21.24605857338875,6.128295776950326
21.190698756447322,6.124743123597737
21.143776935601384,6.126393702045177
21.105788856744766,6.12282384634018
21.060062171509546,6.1202271976826355
21.01933083122159,6.12423496776157
20.98558914442004,6.122720899757432
20.942252694106685,6.118973141763268
20.888747614080255,6.117777939998742
20.84126944139779,6.123524125800075
20.79858161446577,6.121751462628028
20.758050447418576,6.118043462435405
20.714945020054923,6.113345259040065
20.668099308013915,6.118409900104298
20.624065694753188,6.1172344754313865
20.572220342103826,6.114625162856523
20.535299560238172,6.109599344992224
20.484160373950825,6.107136978500191
20.442675051007953,6.111217498779297
20.39985146305778,6.110503608530218
20.352027779918608,6.107462284928661
20.29892860369736,6.113061342346534
20.279590798489874,6.121946851634447
20.23733574019538,6.119977320565118
20.198619326175248,6.1224796758830875
20.157670167776253,6.127561873132056
20.111280972840355,6.141878930597358
20.06974056492681,6.138553002606267
20.04200930208773,6.1445555248776
20.010458407863492,6.147221544737457
19.975297422970044,6.140623148749857
19.941234842259835,6.144419127322258
19.893492784449663,6.13830546979551
19.856320305874473,6.142411405161807
19.83338523784857,6.143217131729525
19.802599827448528,6.145387329161167
19.765997352995402,6.137503962442665
19.732858117093745,6.145222194416007
19.68769879952455,6.1435212624378694
19.659959335716405,6.144974246317027
19.632610185497303,6.143225352776232
19.587402907284822,6.133261579455751
19.556244188816702,6.126058875615873
19.513835577964784,6.127123057842255
19.485441763009597,6.135715100302625
19.459285188429426,6.135264037859322
19.431395140774733,6.141962880571487
19.388288998136332,6.145107851308935
19.35594371702613,6.143108558654785
19.319971255885743,6.1499485668626805
19.29658688439263,6.148055869024157
19.265846146987034,6.15101755123872
19.23013323459899,6.156010260422264
19.208570244198754,6.152643430800665
19.18088262567023,6.152599698559368
19.14155902952518,6.1642243974613695
19.103450551279273,6.160122305014883
19.075820080587796,6.161151674306281
19.03756976903871,6.16192258790482
19.007636383727746,6.159543858634101
18.98099871165192,6.1563209740247595
18.950184445862376,6.153069229300963
18.920196977380204,6.155107903153929
18.891992803053423,6.155978207154708
18.86173102434944,6.161061224354878
18.829733470538716,6.162291728698455
18.805133332051504,6.159091549603929
18.778201588562556,6.155162000230381
18.746859385172527,6.152486896514892
18.725946071928583,6.152929230073912
18.700757694664507,6.148399724834291
18.674434724606964,6.15318234761556
18.648561152828833,6.157474551138399
18.618908732870352,6.1600962908371635
18.589659558746206,6.157074366813098
18.5635576946982,6.159207415991816
18.534821985105587,6.159944585464543
18.498219253670456,6.159686977027828
18.46825119180882,6.163917563823944
18.445291119106745,6.163797709901454
18.428820537615426,6.163081666085287
18.39878474163408,6.162315923626683
18.37360726440302,6.157918499104648
18.341807870070138,6.159787658850352
18.321526745048303,6.159889709900029
18.29597508611758,6.1647893850468405
18.270398724716877,6.167437286533937
18.246875821566974,6.16094844067683
18.21467251680335,6.15788658881674
18.18434556712949,6.160360545646854
18.16094173786611,6.1604981943663315
18.13386930573371,6.159094072157337
18.114311122511285,6.158370655703258
18.09156506729126,6.1627862148284915
18.07318188564711,6.166329560526814
18.0532926377796,6.163521781800285
18.024571324525613,6.161480997862081
18.00052339073241,6.157957140854963
17.97971387750962,6.162852034849279
17.955103632062674,6.167340459302068
17.92952510818897,6.163476843778262
17.91195681668067,6.166753944500472
17.887444790726004,6.165183304819822
17.86500185086177,6.169371502216046
17.847939187996232,6.172464832948999
17.826189685413855,6.168282379630868
17.800423701906386,6.1661895545263254
17.786960981108926,6.165789418148272
17.75958435490446,6.171289076895084
17.742322394722386,6.169157976494696
17.717692893096125,6.168772668874219
17.69645035088952,6.172301329783539
17.671441485890668,6.1718597872992875
17.64679143693712,6.167170960814865
17.619993463213593,6.167658702033912
17.59879677435931,6.160937531906016
17.57715096665826,6.159901865236052
17.548865885630143,6.15910034980217
17.528784349614924,6.159850984053178
17.50771891552469,6.157543752504432
17.48474308041459,6.15940635040779
17.4626683331222,6.159933599636709
17.44360112289374,6.1603391110683425
17.421137547492982,6.161644302095685
17.402732126229175,6.159347948230458
17.375844289225043,6.156626993882741
17.352572525347924,6.156918283064879
17.332863528963546,6.155500262555941
17.31947482928895,6.15630432095444
17.30885969508778,6.1524991305558
17.289441853034788,6.153119372989242
17.27271900905503,6.151592685116662
17.25753773289981,6.1491839365975665
17.247148947880184,6.146457436989094
17.2268855170286,6.147457702872679
17.208409110160723,6.14373877277113
17.196569439494162,6.146190929738328
17.176744558373276,6.143895063270517
17.15053266751564,6.1420265763492905
17.132534597371077,6.146625496245719
17.121708789658467,6.146929742511274
17.10696611468424,6.143274796889132
17.086617045577952,6.139287025234771
17.0674587281545,6.142377260526021
17.047682670263754,6.148237985629972
17.034596695805227,6.146691207064698
17.014121524571586,6.146919986989238
16.99064668228752,6.146979002576125
16.972585352913278,6.145831084642254
16.9542245896034,6.147105223213146
16.93584750296627,6.151179012335861
16.913487291955327,6.149873879048731
16.890435178688815,6.149286858086447
16.87408141782207,6.145537676349763
16.85495816013054,6.142196414555
16.83671176739228,6.141899287700653
16.823853876644048,6.140250801659239
16.801637704205362,6.1392714263527255
16.786189227634004,6.13521887915475
16.774621477609948,6.136014345326001
16.754057730786055,6.138293729595581
16.734118023758416,6.137939777014391
16.714742965459077,6.135175474758806
16.697207272052765,6.132206839323044
16.677544142226935,6.130722142454248
16.654237797541647,6.130376849855695
16.634503760204964,6.131748285086901
16.623665070828096,6.13597595397337
16.603362802358774,6.133877623631404
16.58749812951117,6.135180101804207
16.56971378501402,6.135284148224997
16.552496104705625,6.133728517264855
16.539910354150464,6.131432279627374
